TITLE = "LBM Flow with Thermal Convection"
VARIABLES = "X", "Y", "U", "V", "Rho", "Temperature"
ZONE T="Step 101", I=41, J=21, F=POINT
25 19 0.0438115 0.0014613 1.00961 282.79
25 20 0.02042 0.000819794 1.01046 282.951
26 0 0.0184973 -0.000242152 1.00778 294.071
26 1 0.0436434 -0.0012405 1.00851 285.627
26 2 0.0498026 -0.00238942 1.00744 282.573
26 3 0.049653 -0.00250731 1.00753 282.04
26 4 0.0484602 -0.00246434 1.00895 282.276
26 5 0.0494955 -0.00266026 1.00948 282.572
26 6 0.049868 -0.00232403 1.00808 282.341
26 7 0.0495779 -0.00100826 1.00897 282.438
26 8 0.0487895 -0.000978298 1.01096 283.248
26 9 0.0495753 -0.00101661 1.00997 282.722
26 10 0.0496406 4.3986e-16 1.00961 283.022
26 11 0.0495753 0.00101661 1.00997 282.739
26 12 0.0487895 0.000978298 1.01096 283.071
26 13 0.0495779 0.00100826 1.00897 282.703
26 14 0.049868 0.00232403 1.00808 282.328
26 15 0.0494955 0.00266026 1.00948 282.589
26 16 0.0484602 0.00246434 1.00895 282.433
26 17 0.049653 0.00250731 1.00753 281.958
26 18 0.0498026 0.00238942 1.00744 282.088
26 19 0.0436434 0.0012405 1.00851 282.23
26 20 0.0184973 0.000242152 1.00778 282.076
27 0 0.0180623 -0.00128299 1.00368 293.586
27 1 0.0427043 -0.00187626 1.0044 284.474
27 2 0.0485507 -0.00151659 1.00667 282.076
27 3 0.0485455 -0.00182338 1.00614 281.545
27 4 0.0486937 -0.0023835 1.00709 282.031
27 5 0.049579 -0.00234904 1.00936 282.623
27 6 0.0494178 -0.00163464 1.00852 282.545
27 7 0.0492033 -0.00134307 1.00799 282.153
27 8 0.0504341 -0.00104832 1.0106 283.05
27 9 0.0504462 -0.000676096 1.0105 282.603
27 10 0.0499145 -1.92471e-16 1.00944 282.825
27 11 0.0504462 0.000676096 1.0105 282.697
27 12 0.0504341 0.00104832 1.0106 282.779
27 13 0.0492033 0.00134307 1.00799 282.304
27 14 0.0494178 0.00163464 1.00852 282.563
27 15 0.049579 0.00234904 1.00936 282.523
27 16 0.0486937 0.0023835 1.00709 282.114
27 17 0.0485455 0.00182338 1.00614 281.776
27 18 0.0485507 0.00151659 1.00667 281.979
27 19 0.0427043 0.00187626 1.0044 281.288
27 20 0.0180623 0.00128299 1.00368 281.055
28 0 0.0188776 -0.000478342 1.00054 292.746
28 1 0.0407267 -0.000318582 1.00116 283.608
28 2 0.0475214 -0.000996097 1.00441 281.254
28 3 0.0487454 -0.00213699 1.00537 281.03
28 4 0.0490205 -0.00250743 1.00565 281.975
28 5 0.0489894 -0.00157783 1.00782 282.161
28 6 0.0490137 -0.00148976 1.01036 282.849
28 7 0.0496375 -0.00173194 1.01023 282.644
28 8 0.0505221 -0.000695612 1.00939 283.011
28 9 0.0499398 0.00062302 1.01148 283.088
28 10 0.0489431 4.73333e-16 1.01151 283.274
28 11 0.0499398 -0.00062302 1.01148 283.407
28 12 0.0505221 0.000695612 1.00939 282.713
28 13 0.0496375 0.00173194 1.01023 282.663
28 14 0.0490137 0.00148976 1.01036 282.807
28 15 0.0489894 0.00157783 1.00782 282.079
28 16 0.0490205 0.00250743 1.00565 281.693
28 17 0.0487454 0.00213699 1.00537 281.398
28 18 0.0475214 0.000996097 1.00441 281.061
28 19 0.0407267 0.000318582 1.00116 280.36
28 20 0.0188776 0.000478342 1.00054 280.128
29 0 0.0174252 0.000727146 0.999714 292.615
29 1 0.0411375 0.000652148 0.999884 283.201
29 2 0.0484559 -0.00138703 1.00016 280.604
29 3 0.0482542 -0.00131023 1.00278 280.51
29 4 0.0477653 -0.00114245 1.0069 282.126
29 5 0.0489826 -0.00136133 1.00706 281.849
29 6 0.0498203 -0.00149376 1.00926 282.74
29 7 0.0497042 -0.000442667 1.01133 282.775
29 8 0.0494514 -0.000325411 1.01202 283.515
29 9 0.0505697 -0.00108324 1.01197 283.242
29 10 0.0509482 1.71203e-16 1.01325 283.436
29 11 0.0505697 0.00108324 1.01197 283.483
29 12 0.0494514 0.000325411 1.01202 283.499
29 13 0.0497042 0.000442667 1.01133 283.137
29 14 0.0498203 0.00149376 1.00926 282.82
29 15 0.0489826 0.00136133 1.00706 282.063
29 16 0.0477653 0.00114245 1.0069 281.931
29 17 0.0482542 0.00131023 1.00278 280.829
29 18 0.0484559 0.00138703 1.00016 280.1
29 19 0.0411375 -0.000652148 0.999884 280.044
29 20 0.0174252 -0.000727146 0.999714 279.855
30 0 0.0163085 -0.000397715 0.996565 292.007
30 1 0.042096 -0.000686231 0.998628 282.65
30 2 0.0483354 -0.00102914 0.999853 280.519
30 3 0.0471976 -0.000296933 1.00223 280.326
30 4 0.0476214 -0.000673359 1.00602 281.633
30 5 0.0491714 -0.00125023 1.00728 281.653
30 6 0.050019 -0.00106444 1.00762 282.893
30 7 0.050257 0.000266292 1.01095 282.898
30 8 0.0502831 -5.68042e-05 1.01382 283.829
30 9 0.0508058 -0.000641785 1.0142 284.253
30 10 0.051239 2.67291e-16 1.01244 283.424
30 11 0.0508058 0.000641785 1.0142 283.773
30 12 0.0502831 5.68042e-05 1.01382 283.669
30 13 0.050257 -0.000266292 1.01095 282.817
30 14 0.050019 0.00106444 1.00762 282.334
30 15 0.0491714 0.00125023 1.00728 281.978
30 16 0.0476214 0.000673359 1.00602 281.33
30 17 0.0471976 0.000296933 1.00223 280.665
30 18 0.0483354 0.00102914 0.999853 280.016
30 19 0.042096 0.000686231 0.998628 279.532
30 20 0.0163085 0.000397715 0.996565 278.99
31 0 0.0179266 -0.00102393 0.994879 292.067
31 1 0.0409714 -0.00058551 0.998896 282.763
31 2 0.0472031 0.000584957 1.00278 280.871
31 3 0.0482701 4.76236e-05 1.0032 280.771
31 4 0.0491803 -0.000874951 1.00425 281.484
31 5 0.0486837 0.000289454 1.00746 281.464
31 6 0.0488864 0.000499342 1.01086 283.361
31 7 0.0503363 -0.000874231 1.01075 282.625
31 8 0.0518423 -0.000245897 1.01321 283.562
31 9 0.0509356 0.00165613 1.01471 284.492
31 10 0.0506108 2.66058e-16 1.01714 284.951
31 11 0.0509356 -0.00165613 1.01471 284.149
31 12 0.0518423 0.000245897 1.01321 284.106
31 13 0.0503363 0.000874231 1.01075 283.034
31 14 0.0488864 -0.000499342 1.01086 283.11
31 15 0.0486837 -0.000289454 1.00746 282.102
31 16 0.0491803 0.000874951 1.00425 281.218
31 17 0.0482701 -4.76236e-05 1.0032 281.104
31 18 0.0472031 -0.000584957 1.00278 280.716
31 19 0.0409714 0.00058551 0.998896 279.659
31 20 0.0179266 0.00102393 0.994879 278.668
32 0 0.0174948 0.000896321 0.999461 292.545
32 1 0.0412265 0.00152579 1.00058 282.829
32 2 0.0484328 -8.49945e-05 1.00334 280.862
32 3 0.0487594 -0.00042353 1.00568 281.453
32 4 0.0484792 -2.9055e-05 1.0076 282.827
32 5 0.0488098 0.00088434 1.00771 281.832
32 6 0.0502648 0.000862612 1.01095 283.661
32 7 0.0495028 0.000712588 1.01337 283.676
32 8 0.0502907 0.00049097 1.01402 283.78
32 9 0.0506744 0.000228771 1.01638 284.363
32 10 0.0517532 6.61213e-16 1.01794 284.69
32 11 0.0506744 -0.000228771 1.01638 284.275
32 12 0.0502907 -0.00049097 1.01402 284.122
32 13 0.0495028 -0.000712588 1.01337 283.523
32 14 0.0502648 -0.000862612 1.01095 282.852
32 15 0.0488098 -0.00088434 1.00771 282.245
32 16 0.0484792 2.9055e-05 1.0076 282.123
32 17 0.0487594 0.00042353 1.00568 281.531
32 18 0.0484328 8.49945e-05 1.00334 280.921
32 19 0.0412265 -0.00152579 1.00058 280.087
32 20 0.0174948 -0.000896321 0.999461 279.855
33 0 0.0156309 0.000606114 1.00239 293.533
33 1 0.0436844 0.000278379 1.00074 284.26
33 2 0.0499737 -0.000130169 1.00367 281.275
33 3 0.0484656 0.00122319 1.0067 281.485
33 4 0.0478764 0.00125735 1.00991 282.807
33 5 0.0493592 5.29256e-05 1.00974 281.987
33 6 0.0511849 -0.000309958 1.01014 282.881
33 7 0.0493794 0.00249966 1.01275 283.647
33 8 0.0502182 0.00187497 1.01586 284.868
33 9 0.0505907 -0.000891561 1.0155 284.476
33 10 0.0518377 -2.73341e-17 1.01542 284.709
33 11 0.0505907 0.000891561 1.0155 284.323
33 12 0.0502182 -0.00187497 1.01586 284.512
33 13 0.0493794 -0.00249966 1.01275 283.593
33 14 0.0511849 0.000309958 1.01014 282.966
33 15 0.0493592 -5.29256e-05 1.00974 282.881
33 16 0.0478764 -0.00125735 1.00991 282.616
33 17 0.0484656 -0.00122319 1.0067 281.848
33 18 0.0499737 0.000130169 1.00367 281.131
33 19 0.0436844 -0.000278379 1.00074 280.234
33 20 0.0156309 -0.000606114 1.00239 280.573
34 0 0.0172731 -0.000976734 1.00197 292.557
34 1 0.0430619 -0.000496267 1.00461 284.124
34 2 0.0481375 0.00127402 1.00805 283.057
34 3 0.0488751 0.00129798 1.00597 281.271
34 4 0.0503554 0.000615768 1.0089 283.244
34 5 0.0495776 0.00180082 1.01219 283.458
34 6 0.0493482 0.00182133 1.01341 283.639
34 7 0.0496439 0.000651282 1.01138 282.746
34 8 0.0521245 0.00102012 1.0136 283.696
34 9 0.0501403 0.00195285 1.01518 283.779
34 10 0.0496102 -9.58197e-17 1.01383 284.039
34 11 0.0501403 -0.00195285 1.01518 284.074
34 12 0.0521245 -0.00102012 1.0136 283.629
34 13 0.0496439 -0.000651282 1.01138 283.291
34 14 0.0493482 -0.00182133 1.01341 283.738
34 15 0.0495776 -0.00180082 1.01219 283.304
34 16 0.0503554 -0.000615768 1.0089 282.421
34 17 0.0488751 -0.00129798 1.00597 281.782
34 18 0.0481375 -0.00127402 1.00805 282.369
34 19 0.0430619 0.000496267 1.00461 281.195
34 20 0.0172731 0.000976734 1.00197 280.607
35 0 0.0186837 0.00115363 1.00542 294.058
35 1 0.0415544 0.00258502 1.0065 285.06
35 2 0.0480246 0.00180378 1.00706 282.043
35 3 0.0492861 0.000420914 1.00852 281.307
35 4 0.049885 0.00031536 1.01012 282.865
35 5 0.0494669 0.00211906 1.01196 283.812
35 6 0.0503553 0.00244177 1.01325 284.066
35 7 0.0495231 0.000395625 1.01311 283.833
35 8 0.0500318 0.000470178 1.01258 284.128
35 9 0.0490416 0.00188991 1.01149 282.897
35 10 0.0501388 -8.22505e-17 1.01236 283.684
35 11 0.0490416 -0.00188991 1.01149 283.168
35 12 0.0500318 -0.000470178 1.01258 283.618
35 13 0.0495231 -0.000395625 1.01311 283.803
35 14 0.0503553 -0.00244177 1.01325 283.552
35 15 0.0494669 -0.00211906 1.01196 283.327
35 16 0.049885 -0.00031536 1.01012 283.053
35 17 0.0492861 -0.000420914 1.00852 282.378
35 18 0.0480246 -0.00180378 1.00706 281.864
35 19 0.0415544 -0.00258502 1.0065 281.711
35 20 0.0186837 -0.00115363 1.00542 281.629
36 0 0.0149617 0.00194076 1.01104 294.473
36 1 0.0430763 0.00215002 1.00665 285.058
36 2 0.0512221 -0.000147552 1.00424 282.736
36 3 0.0485412 0.00262322 1.00879 282.564
36 4 0.0479627 0.00383218 1.01163 282.658
36 5 0.0488843 0.000285208 1.00952 282.172
36 6 0.0511429 0.000485525 1.01102 282.813
36 7 0.0493674 0.00310801 1.01309 283.139
36 8 0.0479642 0.00198452 1.01158 283.408
36 9 0.0479953 -0.0015452 1.00912 282.296
36 10 0.0498607 3.02367e-16 1.00974 282.846
36 11 0.0479953 0.0015452 1.00912 282.469
36 12 0.0479642 -0.00198452 1.01158 283.142
36 13 0.0493674 -0.00310801 1.01309 283.657
36 14 0.0511429 -0.000485525 1.01102 283.115
36 15 0.0488843 -0.000285208 1.00952 282.85
36 16 0.0479627 -0.00383218 1.01163 283.161
36 17 0.0485412 -0.00262322 1.00879 282.264
36 18 0.0512221 0.000147552 1.00424 281.372
36 19 0.0430763 -0.00215002 1.00665 281.866
36 20 0.0149617 -0.00194076 1.01104 283.063
37 0 0.0153142 -0.00220944 1.00727 295.273
37 1 0.0431055 -0.00232851 1.0061 285.097
37 2 0.0480697 0.00151781 1.00825 281.976
37 3 0.0467574 0.00327011 1.00772 282.72
37 4 0.0501104 0.00217175 1.0083 282.85
37 5 0.0481965 0.00142253 1.01135 283.502
37 6 0.0475975 0.00153126 1.01283 283.937
37 7 0.0484214 0.000384711 1.011 283.055
37 8 0.0492009 0.000281069 1.00994 283.168
37 9 0.0475896 4.12404e-06 1.01008 282.617
37 10 0.0470638 2.0612e-17 1.00993 282.903
37 11 0.0475896 -4.12404e-06 1.01008 282.718
37 12 0.0492009 -0.000281069 1.00994 282.836
37 13 0.0484214 -0.000384711 1.011 283.129
37 14 0.0475975 -0.00153126 1.01283 283.497
37 15 0.0481965 -0.00142253 1.01135 283.118
37 16 0.0501104 -0.00217175 1.0083 282.328
37 17 0.0467574 -0.00327011 1.00772 282.182
37 18 0.0480697 -0.00151781 1.00825 282.33
37 19 0.0431055 0.00232851 1.0061 281.71
37 20 0.0153142 0.00220944 1.00727 281.94
38 0 0.018931 -0.000322435 1.00462 292.354
38 1 0.037597 0.005262 1.00818 284.141
38 2 0.046608 0.00661901 1.00951 282.51
38 3 0.0476521 -0.000687404 1.00584 281.07
38 4 0.049101 0.000423899 1.00714 281.546
38 5 0.0480807 0.00448214 1.00989 282.397
38 6 0.0473362 0.00260534 1.01151 283.305
38 7 0.0474219 -0.00115924 1.00904 282.53
38 8 0.047943 0.000108536 1.01036 282.736
38 9 0.0475814 0.00153104 1.01037 282.797
38 10 0.0468645 3.84962e-16 1.00939 282.686
38 11 0.0475814 -0.00153104 1.01037 282.893
38 12 0.047943 -0.000108536 1.01036 282.822
38 13 0.0474219 0.00115924 1.00904 282.712
38 14 0.0473362 -0.00260534 1.01151 283.186
38 15 0.0480807 -0.00448214 1.00989 282.757
38 16 0.049101 -0.000423899 1.00714 282.033
38 17 0.0476521 0.000687404 1.00584 281.725
38 18 0.046608 -0.00661901 1.00951 282.595
38 19 0.037597 -0.005262 1.00818 282.04
38 20 0.018931 0.000322435 1.00462 281.422
39 0 0.0101955 0.00678852 1.00826 296.499
39 1 0.0414324 0.00533763 1.00647 287.635
39 2 0.0516192 -0.000801843 1.00433 281.66
39 3 0.0493857 0.00292663 1.00738 282.098
39 4 0.0451427 0.004488 1.01008 282.809
39 5 0.0474451 0.000136459 1.00763 282.305
39 6 0.048442 -1.42243e-05 1.00779 282.177
39 7 0.0479289 0.00267393 1.01023 282.726
39 8 0.0466596 0.000708604 1.01169 283.272
39 9 0.0484553 -0.00149034 1.01049 282.935
39 10 0.0478517 -1.92296e-16 1.01036 282.906
39 11 0.0484553 0.00149034 1.01049 282.897
39 12 0.0466596 -0.000708604 1.01169 283.277
39 13 0.0479289 -0.00267393 1.01023 282.696
39 14 0.048442 1.42243e-05 1.00779 282.129
39 15 0.0474451 -0.000136459 1.00763 282.202
39 16 0.0451427 -0.004488 1.01008 282.742
39 17 0.0493857 -0.00292663 1.00738 281.86
39 18 0.0516192 0.000801843 1.00433 281.435
39 19 0.0414324 -0.00533763 1.00647 281.895
39 20 0.0101955 -0.00678852 1.00826 282.077
40 0 0.00909647 -0.00600099 1.00732 297.413
40 1 0.0412702 -0.00338245 1.00471 288.705
40 2 0.0520608 0.00469646 1.00546 282.462
40 3 0.0494897 0.000800483 1.0073 282.035
40 4 0.0442301 0.000260406 1.00643 282.087
40 5 0.0472547 0.00357701 1.00637 281.854
40 6 0.0486524 0.0022109 1.00861 282.556
40 7 0.0479192 -0.00137518 1.00969 282.732
40 8 0.0463774 -0.000600351 1.01099 283.094
40 9 0.048941 0.000977132 1.01188 283.47
40 10 0.0485272 2.8069e-16 1.01356 283.782
40 11 0.048941 -0.000977132 1.01188 283.458
40 12 0.0463774 0.000600351 1.01099 283.071
40 13 0.0479192 0.00137518 1.00969 282.773
40 14 0.0486524 -0.0022109 1.00861 282.388
40 15 0.0472547 -0.00357701 1.00637 281.965
40 16 0.0442301 -0.000260406 1.00643 281.742
40 17 0.0494897 -0.000800483 1.0073 281.81
40 18 0.0520608 -0.00469646 1.00546 281.749
40 19 0.0412702 0.00338245 1.00471 281.335
40 20 0.00909647 0.00600099 1.00732 281.96
