TITLE = "LBM Flow with Thermal Convection"
VARIABLES = "X", "Y", "U", "V", "Rho", "Temperature"
ZONE T="Step 2000", I=41, J=21, F=POINT
25 20 0.0112953 -0.000102254 1.1035 287.359
26 0 0.0107255 0.000248767 1.10267 298.581
26 1 0.0318866 0.00110442 1.10336 295.307
26 2 0.0497703 0.00212832 1.10232 291.061
26 3 0.0622384 0.00306819 1.10217 287.202
26 4 0.0682535 0.0037171 1.10324 284.993
26 5 0.069973 0.00402925 1.10294 284.138
26 6 0.0677301 0.00427712 1.10202 284.789
26 7 0.0595865 0.00433769 1.10262 286.952
26 8 0.0445034 0.00325551 1.10328 289.982
26 9 0.0300547 0.00124343 1.10266 292.555
26 10 0.0241696 -4.34453e-16 1.10204 293.626
26 11 0.0300547 -0.00124343 1.10266 292.618
26 12 0.0445034 -0.00325551 1.10328 290.083
26 13 0.0595865 -0.00433769 1.10262 287.036
26 14 0.0677301 -0.00427712 1.10202 284.813
26 15 0.069973 -0.00402925 1.10294 283.86
26 16 0.0682535 -0.0037171 1.10324 283.733
26 17 0.0622384 -0.00306819 1.10217 283.993
26 18 0.0497703 -0.00212832 1.10232 285.067
26 19 0.0318866 -0.00110442 1.10336 286.587
26 20 0.0107255 -0.000248767 1.10267 287.573
27 0 0.010059 0.000183631 1.10195 298.724
27 1 0.030765 0.000841742 1.10315 295.666
27 2 0.0488683 0.00167202 1.10318 291.606
27 3 0.0613494 0.00262515 1.10195 287.663
27 4 0.067851 0.00344513 1.10241 285.22
27 5 0.0699413 0.00376211 1.10339 284.469
27 6 0.0675598 0.00371146 1.10254 284.978
27 7 0.0595913 0.00365019 1.10204 286.891
27 8 0.0463299 0.00328026 1.10309 289.931
27 9 0.0319447 0.00214321 1.10294 292.545
27 10 0.024295 -1.88884e-17 1.10209 293.509
27 11 0.0319447 -0.00214321 1.10294 292.58
27 12 0.0463299 -0.00328026 1.10309 290.05
27 13 0.0595913 -0.00365019 1.10204 287.047
27 14 0.0675598 -0.00371146 1.10254 285.058
27 15 0.0699413 -0.00376211 1.10339 284.134
27 16 0.067851 -0.00344513 1.10241 283.832
27 17 0.0613494 -0.00262515 1.10195 284.275
27 18 0.0488683 -0.00167202 1.10318 285.55
27 19 0.030765 -0.000841742 1.10315 286.925
27 20 0.010059 -0.000183631 1.10195 287.873
28 0 0.0101913 -0.000308411 1.10289 298.8
28 1 0.0296792 2.55792e-06 1.1018 295.711
28 2 0.0477597 0.00138941 1.10284 291.853
28 3 0.0604835 0.00253251 1.10341 288.292
28 4 0.0672344 0.00294758 1.1022 285.618
28 5 0.0695603 0.00336444 1.10216 284.589
28 6 0.0674835 0.00371794 1.10334 285.385
28 7 0.0597289 0.00349858 1.10296 287.253
28 8 0.0469059 0.00300273 1.10201 289.868
28 9 0.0333137 0.00218316 1.10259 292.426
28 10 0.0272795 6.22613e-16 1.10333 293.593
28 11 0.0333137 -0.00218316 1.10259 292.445
28 12 0.0469059 -0.00300273 1.10201 289.906
28 13 0.0597289 -0.00349858 1.10296 287.31
28 14 0.0674835 -0.00371794 1.10334 285.328
28 15 0.0695603 -0.00336444 1.10216 284.086
28 16 0.0672344 -0.00294758 1.1022 283.996
28 17 0.0604835 -0.00253251 1.10341 284.755
28 18 0.0477597 -0.00138941 1.10284 285.741
28 19 0.0296792 -2.55792e-06 1.1018 286.99
28 20 0.0101913 0.000308411 1.10289 288.396
29 0 0.0101368 0.000312475 1.1033 299.079
29 1 0.0288825 0.00107433 1.10257 296.257
29 2 0.0465852 0.00175912 1.10214 292.244
29 3 0.0596978 0.00232122 1.10306 288.622
29 4 0.066732 0.00281716 1.10309 286.027
29 5 0.0692003 0.00311883 1.10217 284.817
29 6 0.0676229 0.00313782 1.1025 285.358
29 7 0.0601735 0.00297936 1.10315 287.321
29 8 0.046959 0.00228447 1.10268 289.93
29 9 0.0344349 0.00104662 1.10248 292.411
29 10 0.0302398 8.24263e-16 1.1028 293.599
29 11 0.0344349 -0.00104662 1.10248 292.534
29 12 0.046959 -0.00228447 1.10268 290.094
29 13 0.0601735 -0.00297936 1.10315 287.474
29 14 0.0676229 -0.00313782 1.1025 285.385
29 15 0.0692003 -0.00311883 1.10217 284.35
29 16 0.066732 -0.00281716 1.10309 284.398
29 17 0.0596978 -0.00232122 1.10306 284.956
29 18 0.0465852 -0.00175912 1.10214 285.994
29 19 0.0288825 -0.00107433 1.10257 287.566
29 20 0.0101368 -0.000312475 1.1033 288.866
30 0 0.00902658 0.000394576 1.1024 298.99
30 1 0.0286338 0.00048309 1.10357 296.431
30 2 0.045897 0.000412548 1.10262 292.657
30 3 0.0590069 0.00145201 1.10178 288.851
30 4 0.0664853 0.00249818 1.10293 286.459
30 5 0.0690362 0.00277244 1.10329 285.371
30 6 0.0673233 0.00290964 1.10214 285.634
30 7 0.0605661 0.00337678 1.1022 287.37
30 8 0.0483971 0.00313666 1.10314 290.112
30 9 0.0356426 0.00171336 1.10285 292.445
30 10 0.0302132 1.58007e-15 1.10227 293.427
30 11 0.0356426 -0.00171336 1.10285 292.485
30 12 0.0483971 -0.00313666 1.10314 290.122
30 13 0.0605661 -0.00337678 1.1022 287.371
30 14 0.0673233 -0.00290964 1.10214 285.456
30 15 0.0690362 -0.00277244 1.10329 284.686
30 16 0.0664853 -0.00249818 1.10293 284.557
30 17 0.0590069 -0.00145201 1.10178 284.987
30 18 0.045897 -0.000412548 1.10262 286.362
30 19 0.0286338 -0.00048309 1.10357 288.084
30 20 0.00902658 -0.000394576 1.1024 289.119
31 0 0.00945926 -0.000704731 1.10207 299.058
31 1 0.0281903 -0.000325795 1.10235 296.56
31 2 0.0450846 0.00151677 1.10324 293.03
31 3 0.0580172 0.00240073 1.10267 289.373
31 4 0.0657955 0.00237736 1.1022 286.564
31 5 0.0686477 0.00251469 1.10299 285.495
31 6 0.0667088 0.00255518 1.10319 285.89
31 7 0.0600688 0.00205688 1.10254 287.553
31 8 0.0492314 0.00159337 1.10245 290.171
31 9 0.0374905 0.0012605 1.10267 292.496
31 10 0.0319115 2.37244e-15 1.10265 293.443
31 11 0.0374905 -0.0012605 1.10267 292.562
31 12 0.0492314 -0.00159337 1.10245 290.285
31 13 0.0600688 -0.00205688 1.10254 287.718
31 14 0.0667088 -0.00255518 1.10319 285.873
31 15 0.0686477 -0.00251469 1.10299 284.867
31 16 0.0657955 -0.00237736 1.1022 284.684
31 17 0.0580172 -0.00240073 1.10267 285.436
31 18 0.0450846 -0.00151677 1.10324 286.77
31 19 0.0281903 0.000325795 1.10235 288.164
31 20 0.00945926 0.000704731 1.10207 289.444
32 0 0.00946646 0.00065643 1.1032 299.229
32 1 0.0269217 0.00117083 1.10211 296.841
32 2 0.0441053 0.000790159 1.10254 293.329
32 3 0.0574516 0.000846404 1.10345 289.868
32 4 0.0655106 0.00154291 1.10252 287.134
32 5 0.0690417 0.0023748 1.10174 285.713
32 6 0.0677239 0.00273501 1.10262 286.123
32 7 0.0604016 0.00276102 1.10307 287.734
32 8 0.0488226 0.00236121 1.10254 290.162
32 9 0.0379645 0.00140036 1.10259 292.441
32 10 0.0336584 2.65497e-15 1.10292 293.433
32 11 0.0379645 -0.00140036 1.10259 292.454
32 12 0.0488226 -0.00236121 1.10254 290.192
32 13 0.0604016 -0.00276102 1.10307 287.76
32 14 0.0677239 -0.00273501 1.10262 285.859
32 15 0.0690417 -0.0023748 1.10174 284.846
32 16 0.0655106 -0.00154291 1.10252 284.981
32 17 0.0574516 -0.000846404 1.10345 285.843
32 18 0.0441053 -0.000790159 1.10254 287.015
32 19 0.0269217 -0.00117083 1.10211 288.61
32 20 0.00946646 -0.00065643 1.1032 290.078
33 0 0.0088366 -0.000275705 1.10314 299.462
33 1 0.0270325 -0.000334501 1.10307 297.235
33 2 0.0441113 0.000406246 1.10196 293.466
33 3 0.057239 0.00153373 1.10228 289.94
33 4 0.0647715 0.00204965 1.10325 287.401
33 5 0.0676272 0.00187363 1.10298 286.123
33 6 0.0668165 0.00178795 1.10244 286.358
33 7 0.060762 0.00224944 1.10258 287.937
33 8 0.0500435 0.00206398 1.10268 290.342
33 9 0.0391548 0.000884621 1.1026 292.638
33 10 0.0347423 2.6494e-15 1.10262 293.615
33 11 0.0391548 -0.000884621 1.1026 292.721
33 12 0.0500435 -0.00206398 1.10268 290.484
33 13 0.060762 -0.00224944 1.10258 287.993
33 14 0.0668165 -0.00178795 1.10244 286.157
33 15 0.0676272 -0.00187363 1.10298 285.31
33 16 0.0647715 -0.00204965 1.10325 285.286
33 17 0.057239 -0.00153373 1.10228 285.819
33 18 0.0441113 -0.000406246 1.10196 287.176
33 19 0.0270325 0.000334501 1.10307 289.124
33 20 0.0088366 0.000275705 1.10314 290.5
34 0 0.00875185 0.000304254 1.10192 299.047
34 1 0.0269561 0.000722472 1.10303 297.048
34 2 0.0430309 0.000978695 1.10317 294.053
34 3 0.0562066 0.00145151 1.1021 290.399
34 4 0.0648776 0.00182407 1.10235 287.708
34 5 0.0680724 0.00205724 1.10313 286.37
34 6 0.0665755 0.00176358 1.10273 286.567
34 7 0.0604201 0.00133018 1.10236 288.024
34 8 0.0506183 0.00120217 1.10274 290.359
34 9 0.0401161 0.000845741 1.1027 292.443
34 10 0.0353919 2.28474e-15 1.10245 293.276
34 11 0.0401161 -0.000845741 1.1027 292.473
34 12 0.0506183 -0.00120217 1.10274 290.408
34 13 0.0604201 -0.00133018 1.10236 288.004
34 14 0.0665755 -0.00176358 1.10273 286.301
34 15 0.0680724 -0.00205724 1.10313 285.484
34 16 0.0648776 -0.00182407 1.10235 285.414
34 17 0.0562066 -0.00145151 1.1021 286.202
34 18 0.0430309 -0.000978695 1.10317 287.749
34 19 0.0269561 -0.000722472 1.10303 289.447
34 20 0.00875185 -0.000304254 1.10192 290.68
35 0 0.00881379 -0.000376434 1.10241 299.622
35 1 0.0263256 -0.000498893 1.10211 297.675
35 2 0.0422682 -0.000147046 1.10314 294.299
35 3 0.0553993 0.000153673 1.10319 290.919
35 4 0.0645821 0.00028897 1.10214 288.075
35 5 0.0685704 0.00124055 1.10198 286.632
35 6 0.06732 0.00248062 1.10252 286.803
35 7 0.0604755 0.00264188 1.10275 288.386
35 8 0.0501903 0.00234217 1.10278 290.722
35 9 0.0406437 0.00170056 1.10271 292.828
35 10 0.0366522 1.81868e-15 1.10263 293.681
35 11 0.0406437 -0.00170056 1.10271 292.855
35 12 0.0501903 -0.00234217 1.10278 290.772
35 13 0.0604755 -0.00264188 1.10275 288.353
35 14 0.06732 -0.00248062 1.10252 286.511
35 15 0.0685704 -0.00124055 1.10198 285.546
35 16 0.0645821 -0.00028897 1.10214 285.61
35 17 0.0553993 -0.000153673 1.10319 286.598
35 18 0.0422682 0.000147046 1.10314 288.091
35 19 0.0263256 0.000498893 1.10211 289.772
35 20 0.00881379 0.000376434 1.10241 291.273
36 0 0.00891328 0.000265092 1.10352 299.349
36 1 0.0257566 0.00137802 1.10254 297.393
36 2 0.0431871 0.00214954 1.10164 294.145
36 3 0.0560491 0.00227037 1.10263 290.736
36 4 0.0633193 0.00209707 1.10327 288.346
36 5 0.0661979 0.00148656 1.10296 286.91
36 6 0.0660257 0.000737478 1.10294 286.994
36 7 0.0608058 0.0001444 1.10278 288.394
36 8 0.051084 -0.000180029 1.1023 290.499
36 9 0.0419677 -0.000246977 1.10242 292.533
36 10 0.0382372 1.54166e-15 1.10273 293.448
36 11 0.0419677 0.000246977 1.10242 292.613
36 12 0.051084 0.000180029 1.1023 290.608
36 13 0.0608058 -0.0001444 1.10278 288.422
36 14 0.0660257 -0.000737478 1.10294 286.719
36 15 0.0661979 -0.00148656 1.10296 285.849
36 16 0.0633193 -0.00209707 1.10327 285.97
36 17 0.0560491 -0.00227037 1.10263 286.696
36 18 0.0431871 -0.00214954 1.10164 288.083
36 19 0.0257566 -0.00137802 1.10254 290.236
36 20 0.00891328 -0.000265092 1.10352 291.911
37 0 0.00747111 0.000660598 1.10265 299.658
37 1 0.0256788 -0.000439142 1.10319 298.254
37 2 0.0416138 -0.00235501 1.10269 295.205
37 3 0.055006 -0.000777337 1.10223 291.586
37 4 0.064822 0.000961248 1.10228 288.816
37 5 0.0684773 0.000838066 1.10216 287.404
37 6 0.0670352 0.00127071 1.10216 287.44
37 7 0.0610878 0.00251631 1.10246 288.805
37 8 0.0510474 0.00275694 1.1027 290.931
37 9 0.0413084 0.00161684 1.10291 292.912
37 10 0.0371139 2.32759e-16 1.10302 293.72
37 11 0.0413084 -0.00161684 1.10291 292.911
37 12 0.0510474 -0.00275694 1.1027 290.914
37 13 0.0610878 -0.00251631 1.10246 288.643
37 14 0.0670352 -0.00127071 1.10216 286.957
37 15 0.0684773 -0.000838066 1.10216 286.15
37 16 0.064822 -0.000961248 1.10228 286.274
37 17 0.055006 0.000777337 1.10223 287.088
37 18 0.0416138 0.00235501 1.10269 288.709
37 19 0.0256788 0.000439142 1.10319 290.783
37 20 0.00747111 -0.000660598 1.10265 292.22
38 0 0.00961002 -0.00211271 1.10136 299.373
38 1 0.0257832 -7.27086e-05 1.1022 297.537
38 2 0.041769 0.00370516 1.10341 294.877
38 3 0.0538956 0.00182744 1.10274 291.496
38 4 0.063101 0.000264662 1.10241 288.575
38 5 0.0672439 0.000815167 1.10288 287.241
38 6 0.0656218 0.000944054 1.10284 287.309
38 7 0.0599166 8.94371e-05 1.10277 288.766
38 8 0.051354 -0.000510027 1.10292 290.996
38 9 0.0433414 -0.0004309 1.10247 292.906
38 10 0.0399085 9.44475e-17 1.10202 293.644
38 11 0.0433414 0.0004309 1.10247 292.963
38 12 0.051354 0.000510027 1.10292 291.092
38 13 0.0599166 -8.94371e-05 1.10277 288.79
38 14 0.0656218 -0.000944054 1.10284 287.004
38 15 0.0672439 -0.000815167 1.10288 286.102
38 16 0.063101 -0.000264662 1.10241 286.116
38 17 0.0538956 -0.00182744 1.10274 287.153
38 18 0.041769 -0.00370516 1.10341 289.168
38 19 0.0257832 7.27086e-05 1.1022 291.048
38 20 0.00961002 0.00211271 1.10136 292.522
39 0 0.00571335 0.00467482 1.10364 299.494
39 1 0.0246233 0.00586844 1.10279 298.103
39 2 0.0428105 0.00110404 1.1018 295.336
39 3 0.0562147 0.000557185 1.10201 292.007
39 4 0.0637136 0.00140286 1.1025 289.552
39 5 0.0676437 0.000830932 1.10256 288.09
39 6 0.0667222 -0.000225516 1.10236 288.022
39 7 0.0610618 -0.000417399 1.10232 289.234
39 8 0.0514911 -7.10008e-05 1.10259 291.232
39 9 0.0422545 7.02601e-05 1.1029 292.946
39 10 0.038133 -1.76138e-16 1.10305 293.65
39 11 0.0422545 -7.02601e-05 1.1029 292.964
39 12 0.0514911 7.10008e-05 1.10259 291.216
39 13 0.0610618 0.000417399 1.10232 289.084
39 14 0.0667222 0.000225516 1.10236 287.48
39 15 0.0676437 -0.000830932 1.10256 286.733
39 16 0.0637136 -0.00140286 1.1025 286.834
39 17 0.0562147 -0.000557185 1.10201 287.672
39 18 0.0428105 -0.00110404 1.1018 289.434
39 19 0.0246233 -0.00586844 1.10279 291.663
39 20 0.00571335 -0.00467482 1.10364 293.321
40 0 0.00524444 -0.00442868 1.10324 299.724
40 1 0.0243347 -0.0056319 1.10195 298.216
40 2 0.0427677 -0.00127669 1.10179 295.521
40 3 0.0564247 -0.00079447 1.10248 292.283
40 4 0.0638431 -0.00137652 1.10231 289.463
40 5 0.0677045 -0.000392289 1.10196 287.915
40 6 0.066917 0.00106402 1.10235 287.965
40 7 0.0612318 0.00154112 1.10252 289.307
40 8 0.051408 0.00120112 1.10241 291.219
40 9 0.0420907 0.000659952 1.10297 293.094
40 10 0.0380036 -3.83573e-16 1.1035 293.907
40 11 0.0420907 -0.000659952 1.10297 293.116
40 12 0.051408 -0.00120112 1.10241 291.227
40 13 0.0612318 -0.00154112 1.10252 289.155
40 14 0.066917 -0.00106402 1.10235 287.451
40 15 0.0677045 0.000392289 1.10196 286.53
40 16 0.0638431 0.00137652 1.10231 286.744
40 17 0.0564247 0.00079447 1.10248 287.808
40 18 0.0427677 0.00127669 1.10179 289.471
40 19 0.0243347 0.0056319 1.10195 291.45
40 20 0.00524444 0.00442868 1.10324 293.344
